,citing author name,citing paper title,cited paper title,affiliation,latitude,longitude,county,city,state,country
553,Philipp Ruemmer, Verification of Data-flow Networks Using the KeY Theorem Prover,Towards Building Verifiable CPS using Lingua Franca,University of Regensburg,49.0030835,12.0962683,,Regensburg,Bavaria,Germany
554,Philipp Ruemmer,Mimosa: A Language for Asynchronous Implementation of Embedded Systems Software,Debugging and verification tools for LINGUA FRANCA in GEMOC studio,"Professor in Computer Science, University of Regensburg",,,,,,
555,Philipp Ruemmer,Mimosa: A Language for Asynchronous Implementation of Embedded Systems Software,Debugging and verification tools for LINGUA FRANCA in GEMOC studio,University of Regensburg,49.0030835,12.0962683,,Regensburg,Bavaria,Germany
556,Ramneet Singh,PolyVer: A Compositional Approach for Polyglot System Modeling and Verification,Towards Building Verifiable CPS using Lingua Franca,Microsoft Research,47.645695,-122.131803,King County,Redmond,Washington,USA
557,Ramneet Singh,PolyVer: A Compositional Approach for Polyglot System Modeling and Verification,"UCLID5: Multi-modal formal modeling, verification, and synthesis",Microsoft Research,47.645695,-122.131803,King County,Redmond,Washington,USA
558,Ramtin Khosravi,"Actors upgraded for variability, adaptability, and determinism",High-performance Deterministic Concurrency Using Lingua Franca,University of Tehran,35.704584,51.394761,Tehran County,Tehran,,Iran
559,Ravi Akella,Consistency vs. availability in distributed cyber-physical systems,High-performance Deterministic Concurrency Using Lingua Franca,DENSO International America Inc.,,,,,,
560,Ravi Akella,Consistency vs. availability in distributed cyber-physical systems,High-performance Deterministic Concurrency Using Lingua Franca,"Sr. Research Engineer, DENSO International America Inc.",,,,,,
561,Ravi Akella,Consistency vs. availability in distributed cyber-physical systems,Trading off consistency and availability in tiered heterogeneous distributed systems,DENSO International America Inc.,,,,,,
562,Ravi Akella,Consistency vs. availability in distributed cyber-physical systems,Trading off consistency and availability in tiered heterogeneous distributed systems,"Sr. Research Engineer, DENSO International America Inc.",,,,,,
563,Ravi Akella,Consistency vs. availability in distributed cyber-physical systems,Xronos: Predictable coordination for safety-critical distributed embedded systems,DENSO International America Inc.,,,,,,
564,Ravi Akella,Consistency vs. availability in distributed cyber-physical systems,Xronos: Predictable coordination for safety-critical distributed embedded systems,"Sr. Research Engineer, DENSO International America Inc.",,,,,,
565,Reinhard von Hanxleden,Pragmatics twelve years later: a report on Lingua Franca,Debugging and verification tools for LINGUA FRANCA in GEMOC studio,"Department of Computer Science, Kiel University",,,,,,
566,Reinhard von Hanxleden,Pragmatics twelve years later: a report on Lingua Franca,Debugging and verification tools for LINGUA FRANCA in GEMOC studio,Kiel University,54.3458218,10.113073,,Kiel,Schleswig-Holstein,Germany
567,Rim Ben Fekih,Towards model checking approach for smart contract validation in the eip-1559 ethereum,Scivik: A versatile framework for specifying and verifying smart contracts,PhD student,,,,,,
568,Rolf Ernst,Conservative Design with High-Performance COTS Architectures-Beyond Traditional Approaches,Interpret: A time-predictable multicore processor,Institute of Computer,,,,,,
569,Rolf Ernst,Conservative Design with High-Performance COTS Architectures-Beyond Traditional Approaches,Interpret: A time-predictable multicore processor,Network Engineering,,,,,,
570,Rolf Ernst,Conservative Design with High-Performance COTS Architectures-Beyond Traditional Approaches,Interpret: A time-predictable multicore processor,"Professor at Institute of Computer and Network Engineering, TU Braunschweig, Germany",,,,,,
571,Rolf Ernst,Conservative Design with High-Performance COTS Architectures-Beyond Traditional Approaches,Interpret: A time-predictable multicore processor,TU Braunschweig,52.2761359,10.5410923,,Brunswick,Lower Saxony,Germany
572,Rolf Ernst,Managing Timing Uncertainties in Worst-Case Design of Machine Learning Applications,Interpret: A time-predictable multicore processor,Institute of Computer,,,,,,
573,Rolf Ernst,Managing Timing Uncertainties in Worst-Case Design of Machine Learning Applications,Interpret: A time-predictable multicore processor,Network Engineering,,,,,,
574,Rolf Ernst,Managing Timing Uncertainties in Worst-Case Design of Machine Learning Applications,Interpret: A time-predictable multicore processor,"Professor at Institute of Computer and Network Engineering, TU Braunschweig, Germany",,,,,,
575,Rolf Ernst,Managing Timing Uncertainties in Worst-Case Design of Machine Learning Applications,Interpret: A time-predictable multicore processor,TU Braunschweig,52.2761359,10.5410923,,Brunswick,Lower Saxony,Germany
576,SUN Yi,A combined side-channel and transient execution attack scheme on RISC-V processors,"UCLID5: Multi-modal formal modeling, verification, and synthesis",Beijing University of Posts,39.9602269,116.3519331,,Haidian District,Beijing,China
577,SUN Yi,A combined side-channel and transient execution attack scheme on RISC-V processors,"UCLID5: Multi-modal formal modeling, verification, and synthesis",Beijing University of Posts and Telecommunications,39.9602269,116.3519331,,Haidian District,Beijing,China
578,SUN Yi,A combined side-channel and transient execution attack scheme on RISC-V processors,"UCLID5: Multi-modal formal modeling, verification, and synthesis",Telecommunications,-30.405844,27.7075546,,,Quthing District,Lesotho
579,Sahil Bhatia,Building Code Transpilers for Domain-Specific Languages Using Program Synthesis (Experience Paper),"UCLID5: Multi-modal formal modeling, verification, and synthesis",UC Berkeley,37.8754996,-122.2390685,Alameda County,Berkeley,California,United States
580,Sahil Bhatia,Synthetic programming elicitation for text-to-code in very low-resource programming and formal languages,"UCLID5: Multi-modal formal modeling, verification, and synthesis",UC Berkeley,37.8754996,-122.2390685,Alameda County,Berkeley,California,United States
581,Sandra Hirche,Foundations of value of information: A semantic metric for networked control systems tasks,Consistency vs. availability in distributed cyber-physical systems,Technical University of Munich,48.2654976,11.6692249,Landkreis München,,Bavaria,Germany
582,Sanjay Lall,Logical synchrony and the bittide mechanism,Xronos: Predictable coordination for safety-critical distributed embedded systems,Stanford University,37.4313138,-122.1693654,Santa Clara County,,California,United States
583,Sanjit A. Seshia, Automated Conversion of Axiomatic to Operational Models: Theory and Practice.,"UCLID5: Multi-modal formal modeling, verification, and synthesis",Berkeley,37.8708393,-122.272863,Alameda County,Berkeley,California,United States
584,Sanjit A. Seshia, Automated Conversion of Axiomatic to Operational Models: Theory and Practice.,"UCLID5: Multi-modal formal modeling, verification, and synthesis","Professor of EECS, University of California, Berkeley",,,,,,
585,Sanjit A. Seshia, Automated Conversion of Axiomatic to Operational Models: Theory and Practice.,"UCLID5: Multi-modal formal modeling, verification, and synthesis",University of California,33.6429469,-117.8401606,Orange County,Irvine,California,United States
586,Sanjit A. Seshia, Compositional Proofs of Information Flow Properties for Hardware-Software Platforms,"UCLID5: Multi-modal formal modeling, verification, and synthesis",Berkeley,37.8708393,-122.272863,Alameda County,Berkeley,California,United States
587,Sanjit A. Seshia, Compositional Proofs of Information Flow Properties for Hardware-Software Platforms,"UCLID5: Multi-modal formal modeling, verification, and synthesis","Professor of EECS, University of California, Berkeley",,,,,,
588,Sanjit A. Seshia, Compositional Proofs of Information Flow Properties for Hardware-Software Platforms,"UCLID5: Multi-modal formal modeling, verification, and synthesis",University of California,33.6429469,-117.8401606,Orange County,Irvine,California,United States
589,Sanjit A. Seshia, Modelling and Verification of Security-Oriented Resource Partitioning Schemes.,"UCLID5: Multi-modal formal modeling, verification, and synthesis",Berkeley,37.8708393,-122.272863,Alameda County,Berkeley,California,United States
590,Sanjit A. Seshia, Modelling and Verification of Security-Oriented Resource Partitioning Schemes.,"UCLID5: Multi-modal formal modeling, verification, and synthesis","Professor of EECS, University of California, Berkeley",,,,,,
591,Sanjit A. Seshia, Modelling and Verification of Security-Oriented Resource Partitioning Schemes.,"UCLID5: Multi-modal formal modeling, verification, and synthesis",University of California,33.6429469,-117.8401606,Orange County,Irvine,California,United States
592,Sanjit A. Seshia,Building Code Transpilers for Domain-Specific Languages Using Program Synthesis (Experience Paper),"UCLID5: Multi-modal formal modeling, verification, and synthesis",Berkeley,37.8708393,-122.272863,Alameda County,Berkeley,California,United States
593,Sanjit A. Seshia,Building Code Transpilers for Domain-Specific Languages Using Program Synthesis (Experience Paper),"UCLID5: Multi-modal formal modeling, verification, and synthesis","Professor of EECS, University of California, Berkeley",,,,,,
594,Sanjit A. Seshia,Building Code Transpilers for Domain-Specific Languages Using Program Synthesis (Experience Paper),"UCLID5: Multi-modal formal modeling, verification, and synthesis",University of California,33.6429469,-117.8401606,Orange County,Irvine,California,United States
595,Sanjit A. Seshia,Machine learning and logic: a new frontier in artificial intelligence,"UCLID5: Multi-modal formal modeling, verification, and synthesis",Berkeley,37.8708393,-122.272863,Alameda County,Berkeley,California,United States
596,Sanjit A. Seshia,Machine learning and logic: a new frontier in artificial intelligence,"UCLID5: Multi-modal formal modeling, verification, and synthesis","Professor of EECS, University of California, Berkeley",,,,,,
597,Sanjit A. Seshia,Machine learning and logic: a new frontier in artificial intelligence,"UCLID5: Multi-modal formal modeling, verification, and synthesis",University of California,33.6429469,-117.8401606,Orange County,Irvine,California,United States
598,Sanjit A. Seshia,SemPat: From Hyperproperties to Attack Patterns for Scalable Analysis of Microarchitectural Security,"UCLID5: Multi-modal formal modeling, verification, and synthesis",Berkeley,37.8708393,-122.272863,Alameda County,Berkeley,California,United States
599,Sanjit A. Seshia,SemPat: From Hyperproperties to Attack Patterns for Scalable Analysis of Microarchitectural Security,"UCLID5: Multi-modal formal modeling, verification, and synthesis","Professor of EECS, University of California, Berkeley",,,,,,
600,Sanjit A. Seshia,SemPat: From Hyperproperties to Attack Patterns for Scalable Analysis of Microarchitectural Security,"UCLID5: Multi-modal formal modeling, verification, and synthesis",University of California,33.6429469,-117.8401606,Orange County,Irvine,California,United States
601,Sanjit A. Seshia,SemPat: Using Hyperproperty-based Semantic Analysis to Generate Microarchitectural Attack Patterns,"UCLID5: Multi-modal formal modeling, verification, and synthesis",Berkeley,37.8708393,-122.272863,Alameda County,Berkeley,California,United States
602,Sanjit A. Seshia,SemPat: Using Hyperproperty-based Semantic Analysis to Generate Microarchitectural Attack Patterns,"UCLID5: Multi-modal formal modeling, verification, and synthesis","Professor of EECS, University of California, Berkeley",,,,,,
